File Number,Company Name,,County,Regional Office,Service Category Name,Email,Phone
TRA1/47/C04/315,MUTHAIGA TRAVEL LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),muthaiga.connection@muthaiga.co.ke,7222357208
TRA1/47/C01/316,MUTHAIGA TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,muthaiga.connection@muthaiga.co.ke,7222357208
TRA1/47/C01/180,CHARLESTON TRAVEL LTD (WESTLANDS),,Nairobi,Nairobi,Tour or safari operators,info@ke.fcm.travel,4266000
TRA1/47/C04/322,ELITE TRAVEL SERVICES LTD VOL 2,,Nairobi,Nairobi,Travel Agency  (Ticketing),admin@elitetravel.co.ke,728692777
TRA1/47/C01/323,"ELITE TRAVEL SERVICES LTD ",,Nairobi,Nairobi,Tour or safari operators,admin@elitetravel.co.ke,728692777
TRA1/47/C01/325,AFRICAN HORIZONS TRAVEL & SAFARIS LTD VOL 3,,Nairobi,Nairobi,Tour or safari operators,safari@african-horizons.com,714606886
TRA1/47/C01/327,TEKKO TOURS & TRAVEL,,Nairobi,Nairobi,Tour or safari operators,nquiry@tekkotours.com,722174542
TRA1/47/C01/330,JOCKY TOURS AND SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@jockytours.com,722706584
TRA1/47/C04/331,LUCA SAFARI LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),accounts@maasai.com,720125419
TRA1/47/C04/332,TRAVEL CREATIONS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),accounts@travelcreations.co.ke,734600842
TRA1/47/C01/334,TRAVEL CARE LTD,,Nairobi,Nairobi,Tour or safari operators,info@travelcare.co.ke,733995303
TRA1/47/C01/350,CONCORD SAFARIS  LTD,,Nairobi,Nairobi,Tour or safari operators,safaris@concorde.co.ke,722422292
TRA1/47/C01/351,SUNWORLD SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,"JULIUS@SUNWORLDSAFARIS.COM ",2.54733E+11
TRA1/47/C01/352,ON SAFARI KENYA,,Nairobi,Nairobi,Tour or safari operators,safaris@onsafarikenya.com,722525870
TRA1/47/C01/358,DALLAGO TOURS KENYA TANZANIA LTD,,Nairobi,Nairobi,Tour or safari operators,martin@dallagotourskenya-tanzania.com,736928062
TRA1/47/C01/374,CRYSTAL VOYAGE LIMITED,,Nairobi,Nairobi,Tour or safari operators,grace@crystaltourskenya.com,721994205
TRA1/47/C01/379,KIMKEN SAFARIS,,Nairobi,Nairobi,Tour or safari operators,info@kimkensafaris.com,720200199
TRA1/47/C01/381,AS YOU  LIKE IT SAFARIS,,Nakuru,Nairobi,Tour or safari operators,vivprince@oasyoulkeltsafaris,2.54713E+11
TRA1/47/C01/382,BUSH TROOP TOURS & SAFARIS,,Nairobi,Nairobi,Tour or safari operators,info@bushtroopsafaris.com,2.54723E+11
TRA1/47/C01/384,ENDLESS SAFARIS LD,,Nairobi,Nairobi,Tour or safari operators,endlesssafarislimited@gmail.com,722385248
TRA1/47/C01/385,KENYA OUTDOORS TOURS & TRAVEL,,Nairobi,Nairobi,Tour or safari operators,info@kenyaoutdoorstours.co.ke,25721140771
TRA1/47/C01/386,ENRIQUE SAFARIS ADVENTURE,,Nairobi,Nairobi,Tour or safari operators,otienoeric82@yahoo.com,723752570
TRA1/47/C04/387,SKYWIDE TOURS & TRAVEL LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@skywide.co.ke,795321640
TRA1/47/C01/390,JAMBO TRAVEL HOUSE SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,admin@jambotravelhouse.co.ke,728245910
TRA1/47/C01/391,PRIVATE HIRE SERVICES LTD,,Nairobi,Nairobi,Tour or safari operators,safarisprivatehire@yahoo.com,722248633
TRA1/47/C01/393,EXPLORER KENYA TOURS & TRAVEL,,Nairobi,Nairobi,Tour or safari operators,info@explolorerkenya.com,733899909
TRA1/47/C01/399,TRAVEL CREATIONS LTD,,Nairobi,Nairobi,Tour or safari operators,accounts@travelcreation.co.ke,734600842
TRA/47/CO1/407,SILVERBIRD TRAVEL PLUS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@silverbirdtravel.com,733203050
TRA/47/CO1/410,LEBOO SAFARI TOURS LTD,,Nairobi,Nairobi,Tour or safari operators,accounts@leboosafaris.com,725632316
TRA/47/CO1/418,AMICABRE TRAVEL SERVICES LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@amicabretravel.com,720818954
TRA/47/CO1/419,ASILIA KENYA LTD,,Nairobi,Nairobi,Tour or safari operators,lucy@asiliaafrica.com,719520077
TRA/47/CO1/425,MISSION TOURS AND TRAVEL,,Nairobi,Nairobi,Tour or safari operators,info@missiontoursandtravel.org,722805551
TRA/47/CO1/432,ESCAPE TOURS AND SAFARIS,,Nairobi,Nairobi,Tour or safari operators,xscapesafaris@gmail.com,722704500
TRA/47/C01/436,PAWS AFRICA SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,jacinta@pawsafrica.com,0
TRA1/47/C01/437,PAWS AFRICA FOUR BY FOUR LTD,,Nairobi,Nairobi,Tour or safari operators,accounts@pawsafrica.com,0
TRA/47/CO1/439,AEROCRUISE COMPANY LIMITED,,Nairobi,Nairobi,Tour or safari operators,cruise@aerocruise.co.ke,733411762
TRA/47/CO1/444,SCENIC TREASURES LIMITED,,Nairobi,Nairobi,Tour or safari operators,BILLS@SCENICTREASURES.COM,700006127
TRA/47/CO1/451,SILVERBIRD ADVENTURE TOURS AND SAFARIS,,Nairobi,Nairobi,Tour or safari operators,silverbirdadventures@gmail.com,2.54723E+11
TRA/47/CO1/453,NIGEL ARCHER SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@nigelarchersafaris.com,705185009
TRA/47/CO1/460,ENCHANTING AFRICA LTD,,Nairobi,Nairobi,Tour or safari operators,boniface@enchanting-travels.com,25473396040
TRA/47/CO1/462,SOMAK SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,yuvaraj@somak-nairobi.com,713286728
TRA/47/CO1/464,LINDBERG HOLIDAYS AND SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,lindberg@lindbergsafaris.com,722527223
TRA/47/C04/465,SOMAK FLIGHTS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),accounts@somak-nairobi.com,713286828
TRA/47/CO1/466,SOMAK TRAVEL,,Nairobi,Nairobi,Tour or safari operators,accounts@somak-nairobi.com,797305585
TRA/47/CO1/467,NAKED WILDERNESS AFRIKA LTD,,Nairobi,Nairobi,Tour or safari operators,info@nakedwilderness.com,+254 7358585
TRA/47/CO1/468,BUSH AND BEYOND LTD,,Nairobi,Nairobi,Tour or safari operators,info@bush-and-beyond.com,020 6000457
TRA1/47/C01/473,WASILI KENYA SAFARIS & TOURS LTD,,Nairobi,Nairobi,Tour or safari operators,wasilikenyasafaris@gmail.com,721740041
TRA1/47/C01/476,"DESIGNER TOURS AND TRAVEL LIMITED ",,Nairobi,Nairobi,Tour or safari operators,mutuma@designersafari.com,2.54701E+11
TRA1/47/C01/478,WEEKEND EXPEDITION LIMITED,,Nairobi,Nairobi,Tour or safari operators,jkiarie94@yahoo.com,2.54722E+11
TRA1/47/C01/479,SAUNDERS SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,HOWARD@HOWARDSSAUNDERS.COM,723388407
TRA1/47/C01/480,TRAVEL WILD EAST AFRICA LTD,,Nairobi,Nairobi,Tour or safari operators,info@travel-wild.com,722728842
TRA1/47/C01/481,PENFAM TOURS AND TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,penfamtours@yahoo.com,722877140
TRA1/47/C01/482,"SILVER AFRICA TOURS AND SAFARIS LIMITED ",,Nairobi,Nairobi,Tour or safari operators,tours@silverafricatours.co.ke,25472573974
TRA1/47/C02/488,"AFRIKO CARS LIMITED ",,Nairobi,Nairobi,Tourist service vehicle hire,invoices@kobo-safaris.com,722752782
TRA1/47/C01/492,NAHDY TRAVEL AND TOURS LTD,,Nairobi,Nairobi,Tour or safari operators,info@nahdytravel.com,25472270347
TRA1/47/C04/497,KENYA-CHINA TRAVEL AND TOURS LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),transport@ctskenya.com,25478622228
TRA1/47/C01/503,WAYMARK SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@waymarksafaris.com,722702769
TRA1/47/C02/504,JOSSY TOURS AND SAFARIS LTD,,Kiambu,Nairobi,Tourist service vehicle hire,JOSSYTOURS@YAHOO.COM,722560128
TRA1/47/C01/515,"KIBOKO EXPEDITIONS LIMITED ",,Nairobi,Nairobi,Tour or safari operators,KIBOKOEXPEDITIONS@GMAIL.COM,2.54739E+11
TRA1/47/C01/516,EAST AFRICA SHUTTLES AND SAFARIS,,Nairobi,Nairobi,Tour or safari operators,eastafricashuttles@gmail.com,710189751
TRA1/47/C01/520,KIBO SLOPES SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@kiboslopessafaris.com,719381519
TRA1/47/C01/522,ARCHERS TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,archers@archersafrica.com,722394892
TRA1/47/C01/526,AFRICAN BEAST TOURS AND SAFARIS,,Nairobi,Nairobi,Tour or safari operators,africanbeastsafaris1@gmail.com,714292840
TRA1/47/C01/531,GRODT TOURS AND EXPERIENCES KENYA LTD,,Nairobi,Nairobi,Tour or safari operators,info@grodtkenya.com,746619273
TRA1/47/C04/533,ANSTE TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),stevemwangi@anstegroup.com,777991597
TRA1/47/C01/534,ANSTE TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,stevemwangi@anstegroup.com,723288143
TRA1/47/C01/541,PHOENIX SAFARIS (K) LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@phoenix-safaris.de,794921532
TRA1/47/CO1/545,IBIS TOURS AND TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,accounts@ibistourskenya.com,722261866
TRA1/47/C01/549,ELIDA TOURS & SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@elidatours.com,722739670
TRA1/47/C01/556,CUPSTONE  TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,sales@cupstonetravel.com,740496609
TRA1/47/C01/557,"WILDLIFE SAFARI KENYA LIMITED ",,Nairobi,Nairobi,Tour or safari operators,info@wildlifesafaris.co.ke,2.54734E+11
TRA1/47/C02/559,PEAK OF KENYA LTD,,Nairobi,Nairobi,Tourist service vehicle hire,vera@peaksandsafaris.com,254734 69699
TRA1/47/C01/560,"AUSTRALKEN TOURS AND TRAVEL ",,Nairobi,Nairobi,Tour or safari operators,safaris@australken.com,725576048
TRA1/47/C04/562,AFRO ORIENT TRAVEL LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),afroorienttravel@yahoo.com,721339544
TRA1/47/C01/563,CASOLODGE TRAVEL AND SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@casolodgetravels.co.ke,733912093
TRA1/47/C01/564,RAYLENNE TOURS AND SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,africa@raylennesafaris.com,2.54723E+11
TRA1/47/C01/571,TRAVEL WAVES SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,africatravelwaves@gmail.com,2.54722E+11
TRA1/47/C01/572,AFRICAN RETREAT TOURS AND TRAVEL COMPANY LTD,,Nairobi,Nairobi,Tour or safari operators,africaretreat@gmail.com,722884773
TRA1/47/C01/579,"BAISY ORYX TOURS, TRAVEL AND SAFARIS LTD",,Nairobi,Nairobi,Tour or safari operators,kariuki@oryxsafaris.com,762224176
TRA1/47/C01/594,MAGGIE HOLIDAYS EAST AFRICA,,Kajiado,Nairobi,Tour or safari operators,info@maggieholidays.com,722707714
TRA1/47/C02/595,"EDEN RENT A CAR TOURS AND SAFARIS LIMITED ",,Nairobi,Nairobi,Tour or safari operators,sales@edensafaris.com,723719444
TRA1/47/C01/599,KUJA SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,kujasafariskenya@gmail.com,722722432
TRA1/47/C01/600,WIDELINK EXPEDITIONS TOURS & TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,info@widelinkexpeditions.com,728535207
TRA1/47/C01/601,SELECTIVE SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,tours@albatros.co.ke,719778205
TRA1/47/C04/605,MANIAGO TRAVEL AND CRUISES,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@maniagotrvl.com,0
TRA1/47/C01/606,MANIAGO SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@maniagosafaris.com,25473460067
TRA1/47/C01/608,BEN'S ECOLOGICAL SAFARIS,,Nairobi,Nairobi,Tour or safari operators,info@bensecologicalsafaris.com,722861072
TRA1/47/CO1/613,SHIQUES  AFRICA SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,shirocg@gmail.com,720644873
TRA1/47/C01/622,"GRANT TOURS AND SAFARIS LIMITED ",,Nairobi,Nairobi,Tour or safari operators,granttoursandsafarisltd@gmail.com,727739769
TRA1/47/C01/631,FAT RHINOS TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@fatrhinostravel.com,2.5471E+11
TRA1/47/C01/632,GREAT HORIZON TRAILS LTD,,Nairobi,Nairobi,Tour or safari operators,INFO@GREATHORIZONTRAILS.COM,25722802315
TRA1/47/C01/640,HIROLA TOURS AND SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,INFO@HIROLASAFARIS.COM,2.54723E+11
TRA1/47/C01/642,LUXIT AFRICA CONSULT,,Nairobi,Nairobi,Tour or safari operators,luxitafrica@gmail.com,722838338
TRA1/47/C01/647,KWEZI SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@kwezisafaris.com,25477134386
TRA1/47/C01/654,ADVENTURE VACATION EAST AFRICA LIMITED,,Nairobi,Nairobi,Tour or safari operators,Jacqy@vacationseastafrica.com,722739397
TRA1/47/C04/657,"BUSHBLAZERS TOURS, TRAVEL AND SAFARIS LIMITED",,Nairobi,Nairobi,Travel Agency  (Ticketing),info@bushblazers.com,0
TRA1/47/C01/669,"TWIGA CAR HIRE AND TOURS LIMITED ",,Nairobi,Nairobi,Tour or safari operators,info@twiga-tours.com,724789442
TRA1/47/C01/673,KENIA TOURS AND SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,kenia@africaonline.co.ke,721474814
TRA1/47/C01/676,SANGALAI LIMITED,,Nairobi,Nairobi,Tour or safari operators,sgachoka@icloud.com,721335123
TRA1/47/C01/677,NAPENDA AFRICA SAFARI LIMITED,,Kiambu,Nairobi,Tour or safari operators,napendasafaris@gmail.com,25490728211
TRA1/47/C01/687,"SERENE EAST AFRICA SAFARIS  ",,Nairobi,Nairobi,Tour or safari operators,sales@sereneafrica.com,724899560
TRA1/47/C01/691,NEW HORIZON TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@newhorizontravel.co.ke,720422430
TRA1/47/C04/692,NEW HORIZON TRAVEL LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@newhorizontravel.co.ke,720422430
TRA1/47/C01/705,AFRICA VISA TRAVEL SERVICES LTD,,Nairobi,Nairobi,Tour or safari operators,vincent@africavisatravel.com,722283632
TRA1/47/C01/706,TWT SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,holidays@twtsafariskenya.co.ke,721214486
TRA1/47/C01/718,ABSOLUTE ADVENTURE SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@absoluteadventuresafaris.com,25473390118
TRA1/47/C01/721,VOYAGE AFRIQUE LTD,,Nairobi,Nairobi,Tour or safari operators,ndiritujosephine@yahoo.com,2.54723E+11
TRA1/47/C01/722,KAIRI TOURS AND SAFARIS,,Nairobi,Nairobi,Tour or safari operators,info@kauri.co.ke,722518843
TRA1/47/C01/724,"JAMII TOURS AND TRAVEL LIMITED ",,Nairobi,Nairobi,Tour or safari operators,info@jamiitours.com,722868686
TRA1/47/C01/730,CRUZEIRO SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,claudia@cruzeiro-safaris.com,721729021
TRA1/47/C01/739,MONCAL TRAVEL AND TOURS LIMITED,,Nairobi,Nairobi,Tour or safari operators,RESERVATIONS@MONCAL.COM,722746115
TRA1/47/C02/743,PUMBA ELITE SAFARIS LIMITED,,Nairobi,Nairobi,Tourist service vehicle hire,david@pumbaelitesafaris.com,726519137
TRA1/47/C01/744,IDYLLIC VENTURES LTD,,Nairobi,Nairobi,Tour or safari operators,idyllicventures@gmail.com,721403597
TRA1/47/C01/757,LOCATION AFRICA FILMS LIMITED,,Nairobi,Nairobi,Tour or safari operators,africafilms@africaonline.co.ke,722519832
TRA1/47/C01/763,HIKE N PIC TOURS AND SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,tours@hikenpic.com,722519822
TRA1/47/C01/764,ADVENTURE ALTERNATIVE EXPEDITION AND TREKS LIMITED,,Nairobi,Nairobi,Tour or safari operators,safari@adventurealternativekenya.com,727041698
TRA1/47/C01/773,WILDEBEEST SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@wildebeestsafaris.com,2.54722E+11
TRA1/47/C01/785,BROGIBRO SAFARIS AND EVENTS MANAGEMENT LIMITED,,Nairobi,Nairobi,Tour or safari operators,ruth@brogibrotours.co.ke,722985390
TRA1/47/C01/788,ACACIA HOLIDAYS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@acaciaholidays.com,722521955
TRA1/47/C01/791,DESTINATION CONNECT LIMITED,,Nairobi,Nairobi,Tour or safari operators,md@destination-connect.com,2.54722E+11
TRA1/47/C01/794,CAMPOFRIO SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,olivercampofrio@hotmail.com,722203065
TRA1/47/C01/802,GAME VIEWERS ADVENTURES LIMITED,,Nairobi,Nairobi,Tour or safari operators,andrewmoreka63@gmail.com,722264594
TRA1/47/C01/810,DIWAKA TOURS AND TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@diwakasafaris.com,2.54721E+11
TRA1/47/C01/816,NATURE'S WONDERLAND SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@natureswonderlandsafaris.com,735734788
TRA1/47/C01/819,THE WHITE GAZELLE TOURS AND ENTERPRISES,,Nairobi,Nairobi,Tour or safari operators,whitegazelle05@hotmail.com,25472271384
TRA1/47/C01/820,AFRICAN HOME ADVENTURES LTD,,Nairobi,Nairobi,Tour or safari operators,info@africahomeadventure.com,202222237
TRA1/47/CO1/852,ZENO SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@zenosafaris.com,722506600
TRA1/47/CO1/853,ZENO SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@zenosafaris.com,722506600
TRA1/47/CO1/862,DAVINA CABS LIMITED,,Nairobi,Nairobi,Tour or safari operators,davcabs@gmail.com,718408999
TRA1/47/CO1/865,ASILI ADVENTURE SAFARIS,,Nairobi,Nairobi,Tour or safari operators,info@asiliadventuresafaris.com,2.54723E+11
TRA1/47/CO1/868,"RUH TRAVEL & TOURS ",,Nairobi,Nairobi,Tour or safari operators,ruhtt@nbi.ispkenya.com,722599566
TRA1/47/CO1/869,COSMIC SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@cosmicsafaris.co.ke,737549991
TRA1/47/CO1/874,TROPICAL WOODS ADVENTURES LTD,,Nairobi,Nairobi,Tour or safari operators,arondventures@gmail.com,707818704
TRA1/47/CO1/881,NATURAL WORLD KENYA SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@naturaltoursandsafaris.com,757891527
TRA1/47/CO1/893,PASSIONATE AFRICA TOURS & TRAVEL,,Nairobi,Nairobi,Tour or safari operators,passionateafrica2@gmail.com,722469484
TRA1/47/CO1/896,AFRICAN HARTEBEEST SAFARIS LLTD,,Nairobi,Nairobi,Tour or safari operators,africanhartebeest@gmail.com,722821302
TRA1/47/CO1/899,KENKO SAFARI LIMITED,,Nairobi,Nairobi,Tour or safari operators,kenkosafari@gmail.com,724256643
TRA1/47/CO1/900,SERENGETI HOLDINGS LIMITED TRADING AS MOYO HOLIDAYS,,Nairobi,Nairobi,Tour or safari operators,finance@moyo.co.ke,723388756
TRA1/47/CO1/943,IMPERIAL AIR SERVICES,,Nairobi,Nairobi,Tour or safari operators,bookings@imperialsafaris.com,2547895541
TRA1/47/CO1/959,ONE NINE FIVE TRAVELS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@195travels.com,780195195
TRA1/47/CO1/967,LUCIDA TOURS & TRAVEL,,Nairobi,Nairobi,Tour or safari operators,info@lucidatravels.co.ke,722372450
TRA1/47/CO1/971,THE SAFARI CONSERVATION COMPANY LTD,,Nairobi,Nairobi,Tour or safari operators,sccinfo@scckenya.com,735579999
TRA1/47/CO1/975,TAMIMI KENYA LIMITED,,Nairobi,Nairobi,Tour or safari operators,jilliansowerby@gmail.com,792041019
TRA1/47/CO1/977,AFRICA VETERANS SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@africaveterans.com,721967320
TRA1/47/CO1/984,TANO SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,enquiries@tanosafaris.com,724373475
TRA1/47/C04/985,FLIGHT & SAFARIS INTERNATIONAL LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@flightsafaris.com,0
TRA1/47/CO1/989,FLIGHT & SAFARIS INTERNATIONAL LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@flightsafaris.com,25472286292
TRA1/47/C04/992,PAGO AIRWAYS TRAVEL SERVICES LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),info@pagoairways.co.ke,0
TRA1/47/CO1/993,PAGO AIRWAYS TRAVEL SERVICES LTD,,Nairobi,Nairobi,Tour or safari operators,info@pagoairways.co.ke,717666651
TRA1/47/CO1/997,AFRICA CALLING SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,nikos@africacallingsafaris.com,722719460
TRA1/47/CO1/1006,PRESTO TRAVEL & TOURS (k) LTD,,Nairobi,Nairobi,Tour or safari operators,enquiry@prestotravel-tours.co.ke,720711894
TRA1/47/CO1/1011,OAKLAND TOURS & SAFARIS,,Nairobi,Nairobi,Tour or safari operators,sales@otkenya.com,112250583
TRA1/47/CO1/1014,ASHFORD TOURS & TRAVEL,,Nairobi,Nairobi,Tour or safari operators,info@ashford-tours.com,722742799
TRA1/47/CO1/1027,KARIBU TOURS & TRAVEL,,Nairobi,Nairobi,Tour or safari operators,info@karibu-travels.com,736661500
TRA1/47/CO1/1028,KARIBU TOURS & TRAVEL,,Nairobi,Nairobi,Tour or safari operators,info@karibu-travels.com,2.54737E+11
TRA1/47/CO1/1037,MARA GATES SAFARI LTD,,Machakos,Nairobi,Tour or safari operators,info@maragates.com,722118641
TRA1/47/CO1/1038,LONGROCK TOURS & TRAVEL LTD,,Nairobi,Nairobi,Tour or safari operators,info@longrock.co.ke,2.54727E+11
TRA1/47/CO1/1042,OUTFITTERS EAST AFRICA LTD,,Nairobi,Nairobi,Tour or safari operators,lara@lowis@leakey.com,733239226
TRA1/47/CO1/1043,LOWIS AND LEAKEY LTD,,Nairobi,Nairobi,Tour or safari operators,lara@lowis@leakey.com,733239226
TRA1/47/CO1/1048,GOFAN SAFARIS LIMITED,,Nairobi,Nairobi,Tour or safari operators,shadrack@gofansafaris.com,722677475
TRA1/47/C04/1050,MAGICAL HOLIDAYS LTD,,Nairobi,Nairobi,Travel Agency  (Ticketing),rebecca@magical.co.ke,2.54723E+11
TRA1/47/CO1/1052,ASHNIL HOTELS LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@ashnilhotels.com,2.54718E+11
TRA1/47/CO1/1056,TRAILS OF AFRICA TOURS AND SAFARIS,,Nairobi,Nairobi,Tour or safari operators,sales@trailsofafrica.co.ke,735622704
TRA1/47/C01/1058,EAWESTERN TOURS & SAFARIS,,Nairobi,Nairobi,Tour or safari operators,eawesterntours@gmail.com,0
TRA1/47/CO1/1074,THE SAFARI COLLECTION LIMITED,,Nairobi,Nairobi,Tour or safari operators,jilliansowerby@gmail.com,792041019
TRA1/47/CO1/1077,TOURISM PROMOTION SERVICE (k) LIMITED,,Nairobi,Nairobi,Tour or safari operators,accountspayable.kenya@serenahotels.com,25473212300
TRA1/47/CO1/1080,LIFELINE AFRICA COMPANY LIMITED,,Nairobi,Nairobi,Tour or safari operators,info@lifelinesafaris.com,722275292
TRA1/47/CO1/1084,SOMPET CAR HIRE,,Nairobi,Nairobi,Tour or safari operators,jn337208@gmail.com,722974967
TRA1/47/CO1/1104,ESSENIA SAFARI EXPERTS,,Nairobi,Nairobi,Tour or safari operators,"contact@esseniasafaris.co,ke",723775749
TRA1/47/CO1/1114,YUAN DA AFRICA TOURS & TRAVEL LIMITED,,Nairobi,Nairobi,Tour or safari operators,yuandakenya2021@gmail.com,795705724
TRA1/47/CO1/1117,NAIBOR CAMPS LIMITED,,Nairobi,Nairobi,Tour or safari operators,enquiries@naibor.com,729406582
TRA1/47/CO1/1118,"PEAKS & SAFARIS LTD ",,Nairobi,Nairobi,Tour or safari operators,info@peaksandsafaris.com,254734 69699
TRA1/47/C04/1120,YUAN DA AFRICA TOURS & TRAVEL LIMITED,,Nairobi,Nairobi,Travel Agency  (Ticketing),yuandakenya2021@gmail.com,795705724
TRA1/47/CO1/1121,TURKENYA TOURS & SAFARIS LTD,,Nairobi,Nairobi,Tour or safari operators,info@turkenya.com,722468981
TRA1/47/C01/1151,HOLLIDEE IN AFRICA CONSULTING LTD,,Nairobi,Nairobi,Tour or safari operators,info@bushadventure.com,2.54795E+11
TRA1/47/C01/1165,AARDWOLF ADVENTURE SAFARI LTD,,Kiambu,Nairobi,Tour or safari operators,info@aardwolfafricasafaris.com,746139508
TRA1/47/C01/1178,AFRICA EVENTS & INCENTIVES LTD,,Nairobi,Nairobi,Tour or safari operators,info@africaeventstravel.com,720727881
TRA1/47/C01/1183,"SENTINEL SAFARIS ",,Nairobi,Nairobi,Tour or safari operators,accounts@sentinelsafaris.com,25472311514
TRA1/47/C01/1203,Fauna Safaris Limited,,Nairobi,Nairobi,Tour or safari operators,wairimu@faunasafaris.com,724648730
TRA1/47/C01/1204,NEW MARA RIVER TRAILS,,Nairobi,Nairobi,Tour or safari operators,newmaratrails@yahoo.com,2.54715E+11
TRA1/47/C01/1206,"HABAHABA TRAVEL SERVICES ",,Nairobi,Nairobi,Tour or safari operators,habahaba@africaonline.co.ke,25470374321
